Gender,Age,Have you recently experienced stress in your life?,Have you noticed a rapid heartbeat or palpitations?,Have you been dealing with anxiety or tension recently?,Do you face any sleep problems or difficulties falling asleep?,Have you been dealing with anxiety or tension recently?.1,Have you been getting headaches more often than usual?,Do you get irritated easily?,Do you have trouble concentrating on your academic tasks?,Have you been feeling sadness or low mood?,Have you been experiencing any illness or health issues?,Do you often feel lonely or isolated?,Do you feel overwhelmed with your academic workload?,"Are you in competition with your peers, and does it affect you?",Do you find that your relationship often causes you stress?,Are you facing any difficulties with your professors or instructors?,Is your working environment unpleasant or stressful?,Do you struggle to find time for relaxation and leisure activities?,Is your hostel or home environment causing you difficulties?,Do you lack confidence in your academic performance?,Do you lack confidence in your choice of academic subjects?,Academic and extracurricular activities conflicting for you?,Do you attend classes regularly?,Have you gained/lost weight?,Which type of stress do you primarily experience?
0.0,0.05813953488372092,0,0.0,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.5
0.0,0.0697674418604651,1,0.75,0.5,0.25,0.25,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.5
0.0,0.0697674418604651,0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.25,0.5,0.75,0.5,0.25,0.75,0.75,0.5,0.5
0.0,0.08139534883720928,1,0.5,0.5,0.0,0.0,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.0,0.75,0.75,0.75,0.5,0.75,0.5
0.0,0.011627906976744179,1,0.5,0.25,0.5,0.75,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.5,0.75,0.5
0.0,0.03488372093023254,1,0.5,1.0,0.5,0.75,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.75,0.5,0.25,0.5,0.25,0.25,1.0,0.25,0.5
1.0,0.08139534883720928,0,0.25,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.5
0.0,0.046511627906976716,1,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.75,0.0,0.75,0.25,0.5
0.0,0.08139534883720928,0,0.25,0.25,0.75,0.75,0.75,0.25,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.5
0.0,0.0697674418604651,1,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.25,0.5,0.0,0.25,0.25,1.0,0.75,0.5,0.75,0.75,0.25,0.5,0.75,0.5,0.25,0.5
0.0,0.0697674418604651,1,0.75,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.75,0.0,0.5
0.0,0.05813953488372092,1,0.25,0.25,1.0,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.25,1.0,0.5,0.5
0.0,0.16279069767441862,1,1.0,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.0,1.0,0.75,0.75,0.5,0.25,1.0,0.25,0.5
0.0,0.046511627906976716,0,0.0,0.0,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.05813953488372092,0,0.25,0.0,0.75,0.75,0.25,0.75,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0.5,0.25,0.25,0.25,0.75,0.0,0.5
0.0,0.05813953488372092,1,0.25,0.25,1.0,0.75,0.5,0.75,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.25,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.05813953488372092,1,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5
0.0,0.0697674418604651,1,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.25,0.5,0.25,0.5,1.0,0.5,0.75,0.5
1.0,0.0697674418604651,0,0.25,0.0,0.5,0.75,0.75,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.5,0.5
1.0,0.046511627906976716,1,0.5,0.75,0.5,0.25,0.0,0.25,1.0,0.75,0.5,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.5,1.0,1.0,0.75,0.75,0.5,0.5
0.0,0.0697674418604651,1,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.5,0.75,0.25,1.0,0.25,0.25,0.5,1.0,0.5,0.75,0.25,0.25,0.5,0.5,0.5
0.0,0.08139534883720928,0,0.5,0.0,1.0,0.75,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.25,0.5
0.0,0.046511627906976716,1,1.0,1.0,0.75,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.75,1.0,0.5
1.0,0.05813953488372092,0,0.0,0.0,0.5,0.75,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.03488372093023254,1,0.5,0.75,0.75,0.75,0.5,0.75,0.0,0.25,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.75,0.75,0.25,0.75,0.5
0.0,0.05813953488372092,1,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.25,1.0,0.25,0.5
1.0,0.046511627906976716,1,0.5,0.75,1.0,0.25,0.0,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.0,0.25,0.5,0.25,0.5
0.0,0.0697674418604651,1,0.5,0.75,0.75,0.75,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.5
0.0,0.046511627906976716,1,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.25,1.0,1.0,1.0,0.5,1.0,0.0
1.0,0.046511627906976716,0,0.5,0.0,0.25,0.0,0.75,0.25,0.75,0.5,0.0,0.25,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.75,0.5
0.0,0.0697674418604651,1,0.5,1.0,0.75,1.0,1.0,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.5
0.0,0.05813953488372092,0,0.5,0.25,0.0,1.0,0.25,0.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.75,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
1.0,0.0697674418604651,1,0.25,0.5,0.75,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.5
0.0,0.05813953488372092,1,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,1.0,1.0,0.25,0.75,0.5,0.25,0.5,1.0,0.25,0.75,0.75,0.25,0.5
1.0,0.05813953488372092,0,0.0,0.5,0.25,0.25,0.5,0.5,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.0,0.25,0.5
1.0,0.0697674418604651,0,0.25,1.0,0.5,0.25,0.5,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.5,0.5
0.0,0.046511627906976716,1,0.25,0.25,0.75,0.75,0.75,0.25,0.5,0.25,0.75,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5
0.0,0.046511627906976716,0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.25,0.0,0.0,0.5,0.5
0.0,0.08139534883720928,0,0.25,1.0,1.0,1.0,1.0,0.0,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.25,0.25,0.0,0.0,0.5,0.25,0.5
0.0,0.046511627906976716,1,0.75,1.0,0.0,0.25,0.0,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.5
0.0,0.11627906976744184,0,0.5,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.5,0.75,0.25,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5
0.0,0.08139534883720928,1,0.75,0.75,0.25,1.0,0.25,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.75,0.25,0.25,0.5,0.75,0.25,0.25,0.0,0.5,0.5
0.0,0.08139534883720928,0,0.25,0.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.25,0.25,0.5
1.0,0.05813953488372092,1,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,0.25,0.5
1.0,0.046511627906976716,1,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.25,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0697674418604651,0,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.75,1.0,0.5,0.5,0.75,0.0,0.5
0.0,0.0697674418604651,1,0.75,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.0,1.0,0.5,0.25,0.25,0.25,0.5
0.0,0.0697674418604651,0,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.5,0.75,0.5,0.0,0.0,0.25,1.0,1.0,1.0,0.0,0.75,0.25,0.25,0.5
1.0,0.05813953488372092,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.25,1.0
0.0,0.05813953488372092,0,0.0,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.0,0.5,0.5,0.25,0.75,0.75,0.0,0.0,0.75,0.75,0.5
0.0,0.03488372093023254,1,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.0,0.75,0.0,0.25,0.75,0.5,0.5
1.0,0.03488372093023254,1,0.5,0.0,0.5,0.25,0.5,0.0,0.25,0.25,1.0,0.75,0.5,0.75,0.25,0.5,0.25,0.5,1.0,1.0,0.0,0.25,0.5,0.0,0.5
0.0,0.046511627906976716,1,0.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.5,1.0,0.0,0.5
0.0,0.0697674418604651,1,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,1.0,0.5,0.25,0.5,0.5,0.75,0.25,0.0,0.25,0.5,0.75,1.0,0.75,0.0,0.5
0.0,0.046511627906976716,1,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.0,1.0,0.5,0.25,0.25,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5
0.0,0.046511627906976716,1,0.25,0.0,0.5,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.25,0.0,0.75,0.0,0.25,0.5,0.75,0.75,0.0,0.0,1.0,0.25,0.5
0.0,0.05813953488372092,1,0.25,0.75,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.75,0.25,0.0,1.0,1.0,0.75,0.75,0.5
0.0,0.046511627906976716,1,0.5,0.75,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.25,0.5,0.25,0.5,1.0,0.5,0.75,0.5,0.75,0.25,0.25,0.75,0.5,0.5
0.0,0.0697674418604651,1,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.0,0.5
0.0,0.0697674418604651,0,0.5,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.25,0.5
1.0,0.0697674418604651,1,0.5,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.75,0.25,0.5
1.0,0.05813953488372092,0,0.5,0.25,1.0,0.75,0.5,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.25,1.0,0.75,1.0,0.5,0.5
0.0,0.05813953488372092,0,0.5,0.25,0.5,0.25,0.5,0.75,0.25,1.0,0.25,0.25,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.5
0.0,0.0697674418604651,0,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.5,0.75,0.25,0.5
0.0,0.0697674418604651,1,0.25,1.0,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5
1.0,0.05813953488372092,0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.0,0.25,0.0,1.0
0.0,0.05813953488372092,0,0.0,0.75,0.0,0.25,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.05813953488372092,1,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.75,0.5,0.0,0.25,0.25,0.5,0.25,0.75,0.75,0.5
1.0,0.0697674418604651,1,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.75,0.25,1.0,0.25,0.5,0.25,0.0,0.5
0.0,0.08139534883720928,1,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,1.0
0.0,0.05813953488372092,1,0.25,0.75,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.5,0.25,0.25,0.5
1.0,0.11627906976744184,1,0.25,0.25,0.75,0.5,0.0,0.25,0.0,0.75,0.0,0.25,0.5,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25,0.5
1.0,0.0697674418604651,1,0.25,0.5,0.75,0.75,0.75,0.0,0.0,0.5,0.5,0.5,0.75,0.25,0.0,1.0,1.0,0.75,0.5,0.75,0.5,0.5,0.5,0.0,0.5
0.0,0.05813953488372092,0,0.5,0.5,0.25,0.0,0.25,0.5,0.25,0.5,1.0,0.5,0.75,0.5,0.75,0.25,0.25,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5
0.0,0.05813953488372092,1,0.5,0.75,1.0,0.75,0.25,0.0,0.0,0.75,0.25,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.75,0.75,0.5
1.0,0.05813953488372092,0,0.25,0.0,0.25,0.75,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.5
0.0,0.0697674418604651,0,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.75,0.0,0.5,0.75,0.5,0.5,0.5,0.5
0.0,0.05813953488372092,1,0.5,0.75,0.0,0.75,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.25,1.0,0.75,1.0,0.0,0.0,0.75,0.0,0.25,0.5,0.5
0.0,0.046511627906976716,1,0.75,0.25,0.0,0.0,0.25,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.75,1.0,1.0,0.5,0.75,0.0,0.5
1.0,0.05813953488372092,1,0.5,0.5,1.0,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.5,0.75,0.5,1.0,0.5,0.0,0.5,0.25,0.5
0.0,0.05813953488372092,0,0.25,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.25,0.75,0.5,0.5,0.5
0.0,0.05813953488372092,1,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.0,0.25,0.75,0.25,1.0,0.25,0.75,0.0,0.5
0.0,0.05813953488372092,0,0.25,1.0,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.75,0.5,0.5
0.0,0.05813953488372092,0,0.25,0.5,0.25,0.5,0.5,0.5,0.5,1.0,0.75,0.5,0.0,0.25,0.25,0.5,0.25,0.75,0.25,1.0,0.75,0.0,0.5,0.25,0.5
1.0,0.0697674418604651,1,0.25,0.5,1.0,1.0,0.25,0.25,0.5,0.5,0.25,0.5,0.75,0.25,1.0,0.25,0.5,0.25,0.25,0.25,0.5,1.0,0.5,0.5,0.5
0.0,0.0697674418604651,1,0.25,0.25,0.25,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.75,0.75,0.25,0.5
0.0,0.0697674418604651,0,0.0,0.25,0.0,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.5,0.25,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.5,0.5
1.0,0.05813953488372092,1,0.75,0.5,1.0,0.75,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.0,0.5
1.0,0.05813953488372092,0,0.25,0.5,0.25,0.0,0.25,0.5,0.75,0.0,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.0,0.0,0.5,0.75,0.5,0.5,0.5
0.0,0.0697674418604651,1,0.5,0.25,0.5,0.75,0.75,0.5,0.0,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.0,0.5
0.0,0.0697674418604651,1,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.5,0.75,0.25,0.5,1.0,0.0,0.5,0.0,0.5
1.0,0.0697674418604651,0,0.25,0.0,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.5,0.75,0.0,0.5,0.5
0.0,0.0697674418604651,1,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.75,0.5,0.5,0.25,0.0,0.5,0.75,0.75,0.25,0.5
1.0,0.08139534883720928,1,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.5,0.5,0.75,0.25,0.0,0.5
1.0,0.05813953488372092,0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.5,0.75,0.5,0.0,0.5,0.5,0.5,0.5,0.5
1.0,0.0697674418604651,1,0.25,0.25,0.25,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.25,0.5,1.0,0.5,0.0,0.5,1.0,0.25,0.25,0.5,0.25,0.0,0.5
1.0,0.08139534883720928,1,0.5,0.75,0.5,0.25,0.25,0.5,1.0,0.25,0.0,0.5,0.25,0.75,0.0,0.25,0.75,0.5,0.5,0.75,0.5,0.75,1.0,0.5,0.5
0.0,0.05813953488372092,1,0.25,0.5,0.25,0.5,0.5,0.75,1.0,0.5,0.25,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.5
0.0,0.09302325581395349,0,0.5,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.5,0.75,0.5,0.75,0.25,0.25,0.5,0.75,0.0,1.0,0.75,0.5
0.0,0.08139534883720928,0,0.0,0.25,0.0,0.25,0.0,0.75,1.0,0.5,0.0,0.5,0.0,0.25,0.5,0.25,0.25,0.25,0.25,0.0,0.5,1.0,0.5,0.0,0.5
0.0,0.09302325581395349,1,0.75,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.0
0.0,0.0697674418604651,0,0.5,0.25,0.0,0.5,0.0,1.0,1.0,0.0,0.25,0.0,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.75,0.25,0.5,0.5
0.0,0.09302325581395349,1,0.25,0.25,0.5,0.25,0.0,0.5,1.0,0.5,0.5,0.0,0.75,0.75,0.25,0.75,0.5,0.25,0.5,0.75,1.0,0.75,0.25,0.5,0.5
0.0,0.09302325581395349,1,0.5,0.75,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.25,1.0,0.75,0.5,0.75,0.5,0.25,0.25,0.0,1.0,0.0,0.0,0.75,0.5
1.0,0.05813953488372092,1,0.25,0.5,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.5,0.75,0.75,0.5
1.0,0.05813953488372092,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.75,0.75,0.5
0.0,0.05813953488372092,0,0.25,0.0,0.0,0.75,1.0,0.75,0.75,1.0,0.0,0.0,0.5,0.75,0.75,0.0,0.5,0.5,0.25,0.75,0.75,0.75,1.0,0.25,0.5
0.0,0.05813953488372092,0,0.5,0.25,0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.75,0.5,0.25,0.0,0.25,1.0,0.75,0.5,0.0,0.75,0.75,0.25,0.25,0.5
0.0,0.05813953488372092,0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0
1.0,0.0697674418604651,0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.75,0.75,0.25,1.0
0.0,0.05813953488372092,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.75,0.5,0.5,0.0,0.5,0.75,0.25,0.0,0.25,0.5,0.75,0.75,0.25,0.5
0.0,0.05813953488372092,0,0.5,0.5,0.25,0.25,0.5,1.0,0.25,0.0,0.25,1.0,0.25,1.0,0.0,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.5,0.25,0.5
1.0,0.05813953488372092,1,0.75,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.75,0.0,0.25,0.5,0.75,0.75,0.5,0.25,0.5,0.5
0.0,0.0697674418604651,1,0.5,0.25,0.5,0.0,0.25,0.5,0.0,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.5,0.5,0.75,0.25,0.0,0.5,0.75,0.25,0.5
0.0,0.08139534883720928,1,0.5,0.5,0.5,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.5,0.5,1.0,0.5,0.75,0.5,0.75,0.75,0.5,0.0,0.0
1.0,0.05813953488372092,0,0.5,0.5,0.0,0.25,0.25,0.75,0.5,0.0,0.25,0.0,0.75,0.0,0.25,0.5,0.75,0.75,0.0,0.0,1.0,0.75,0.75,0.0,0.5
1.0,0.05813953488372092,1,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.75,0.25,0.0,1.0,1.0,0.75,0.5,0.5,0.25,0.5
0.0,0.08139534883720928,1,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.5,1.0,0.5,0.75,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.25,0.5
0.0,0.0697674418604651,1,0.25,0.5,0.0,0.0,0.75,0.25,0.25,0.25,0.0,0.0,0.75,0.25,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.5
1.0,0.05813953488372092,1,0.25,0.5,0.25,0.25,0.25,0.75,0.75,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.75,0.25,0.0,0.5
0.0,0.08139534883720928,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.5,0.5,0.25,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.75,0.75,0.5,0.5,0.5
0.0,0.05813953488372092,0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.25,1.0,0.75,1.0,0.25,0.5,0.25,0.5
0.0,0.03488372093023254,0,0.0,0.25,1.0,0.5,0.5,0.25,0.0,0.25,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.25,1.0,0.5,0.5
1.0,1.0,1,1.0,0.0,0.25,0.0,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.5,0.75,1.0,0.0,1.0,0.5
0.0,0.046511627906976716,0,0.0,0.5,0.75,0.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.5,0.5
0.0,0.05813953488372092,0,0.25,0.5,0.25,0.5,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.0,0.25,0.25,0.5,0.25,0.5
